employee_id,fullname,nip,years_of_service_months,company,area,position,department,division,directorate,grade,education,major,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki
EMP101097,Bayu Mahendra,480143.0,38,PT Mandala Distribution Center,Store,Finance Officer,Marketing,Sales,Technology,III,S2,Statistics,23.0,48.0,SD,steadiness-dominant,ENTJ,109.51351351351352,27.464839094159714,4
EMP101098,Utami Firmansyah,271832.0,46,PT Mandala Distribution Center,Store,Finance Officer,IT,Product Dev,Technology,IV,S1,Psychology,96.0,69.0,DC,dominant-conscientious,ESTP,94.0,30.0,3
EMP101099,Nabila Kusuma,776725.0,84,PT Aurora Beauty Indonesia,HQ,Sales Supervisor,HR,Talent Management,Technology,III,S1,Design,26.0,97.0,IC,influencer-conscientious,Unknown,113.0,30.0,6
EMP101100,Fitri Jatmiko Setiawan,520933.0,43,PT VASKA Wellness,Plant,HRBP,IT,Operations,Technology,V,S1,Economics,50.0,34.0,CD,conscientious-dominant,ENFJ,124.0,33.0,2
EMP101101,Nugroho Yudhistira Lukman,912199.0,9,PT Lumo Cosmetics Asia,Store,Finance Officer,Marketing,Talent Management,HR & Corp Affairs,III,S1,Economics,86.0,37.0,DC,dominant-conscientious,ESFP,109.51351351351352,27.464839094159714,8
EMP101102,Novi Sinaga,822577.0,81,PT Aurora Beauty Indonesia,Plant,Data Analyst,IT,Operations,Technology,III,S2,Engineering,73.0,86.0,ID,influencer-dominant,INTJ,97.0,20.0,1
EMP101103,Wulan Lestari Saputra,166683.0,39,PT VASKA Wellness,Store,Sales Supervisor,Finance,Product Dev,Technology,V,S1,Statistics,90.0,71.0,DI,dominant-influencer,INFJ,80.0,28.0,1
EMP101104,Oktavia Lestari,317370.0,65,PT VASKA Wellness,HQ,Finance Officer,HR,Talent Management,Commercial,V,SMA,Statistics,91.0,51.0,DI,dominant-influencer,ENFP,120.0,30.0,2
EMP101105,Kartika Saputra Siregar,488506.0,36,PT VASKA Wellness,Distribution,Finance Officer,Marketing,Sales,HR & Corp Affairs,III,S2,Engineering,51.0,41.0,CD,conscientious-dominant,ENTP,109.51351351351352,27.464839094159714,2
EMP101106,Sari Siregar,773738.0,59,PT Aurora Beauty Indonesia,Distribution,Brand Executive,Marketing,Talent Management,Technology,III,S1,Economics,60.0,47.0,IC,influencer-conscientious,ESFJ,109.51351351351352,27.464839094159714,6
EMP101107,Mahendra Fadillah Pradana,295435.0,51,PT VASKA Wellness,Plant,HRBP,R&D,Sales,Commercial,V,S1,Economics,97.0,66.0,CD,conscientious-dominant,ESTP,89.0,30.0,7
EMP101108,Dewi Pradana,432798.0,21,PT Mandala Distribution Center,HQ,Supply Planner,IT,Sales,HR & Corp Affairs,V,S1,Engineering,96.0,92.0,SI,steadiness-influencer,ISFJ,110.0,22.0,2
EMP101109,Bella Suharto,907952.0,43,PT VASKA Wellness,Store,Data Analyst,HR,Product Dev,HR & Corp Affairs,V,SMA,Engineering,31.0,94.0,IS,influencer-steadiness,ESFP,84.0,26.0,1
EMP101110,Rani Simanjuntak,779428.0,63,PT Mandala Distribution Center,Plant,HRBP,R&D,Product Dev,Commercial,V,S2,Business,31.0,31.0,CD,conscientious-dominant,ENFJ,85.0,29.0,8
EMP101111,Bella Firmansyah,851783.0,98,PT Lumo Cosmetics Asia,HQ,Data Analyst,Marketing,Talent Management,HR & Corp Affairs,III,D3,Economics,72.0,57.0,CS,conscientious-steadiness,ENTJ,109.51351351351352,27.464839094159714,3
EMP101112,Budi Firmansyah,316948.0,52,PT VASKA Wellness,Distribution,Brand Executive,Operations,Digital Marketing,Commercial,III,S1,Business,55.0,45.0,DS,dominant-steadiness,ISFJ,96.0,40.0,5
EMP101113,Evi Syahputra,182862.0,30,PT Lumo Cosmetics Asia,Distribution,HRBP,HR,Talent Management,Technology,V,S2,Design,91.0,66.0,SD,steadiness-dominant,ESTJ,93.0,35.0,5
EMP101114,Tania Fauziah,852501.0,38,PT Lumo Cosmetics Asia,Distribution,Brand Executive,Operations,Product Dev,Commercial,III,D3,Psychology,27.0,67.0,IS,influencer-steadiness,ENTJ,84.0,30.0,10
EMP101115,Valdo Putra,996287.0,34,PT VASKA Wellness,Plant,Supply Planner,R&D,Product Dev,Commercial,V,D3,Statistics,46.0,54.0,CS,conscientious-steadiness,INTP,90.0,26.0,3
EMP101116,Dimas Tri Zulfikar,446942.0,36,PT Mandala Distribution Center,Distribution,HRBP,HR,Operations,Commercial,III,S1,Business,77.0,59.0,DI,dominant-influencer,ENFP,109.51351351351352,29.0,2
EMP101117,Rendra Indrawan,719870.0,57,PT Lumo Cosmetics Asia,Plant,Sales Supervisor,Marketing,Operations,Commercial,V,SMA,Business,50.0,20.0,DS,dominant-steadiness,ENFP,109.51351351351352,27.464839094159714,4
EMP101118,Maya Dharma Kurniawan,391229.0,1,PT VASKA Wellness,Store,HRBP,IT,Operations,Technology,V,S1,Economics,56.0,88.0,DI,dominant-influencer,ISFJ,81.0,28.0,8
EMP101119,Utami Lestari,375473.0,40,PT Aurora Beauty Indonesia,Distribution,Brand Executive,Marketing,Product Dev,Commercial,III,S1,Economics,82.0,72.0,DS,dominant-steadiness,INFP,109.51351351351352,27.464839094159714,8
EMP101120,Gita Rahmawati,792016.0,52,PT Aurora Beauty Indonesia,Distribution,Data Analyst,HR,Talent Management,Technology,V,D3,Economics,69.0,47.0,DC,dominant-conscientious,INTP,97.0,15.0,5
EMP101121,Gita Hasibuan,685201.0,28,PT Lumo Cosmetics Asia,Distribution,Sales Supervisor,HR,Digital Marketing,Commercial,V,D3,Business,60.0,49.0,SC,steadiness-conscientious,ISFJ,132.0,35.0,4
EMP101122,Maya Utami,793959.0,48,PT Lumo Cosmetics Asia,Distribution,Brand Executive,Operations,Product Dev,HR & Corp Affairs,IV,D3,Design,88.0,68.0,DC,dominant-conscientious,INTJ,95.0,19.0,5
EMP101123,Dian Kurniawan,810966.0,50,PT VASKA Wellness,Store,Data Analyst,R&D,Product Dev,HR & Corp Affairs,III,S2,Engineering,95.0,64.0,SI,steadiness-influencer,ESFJ,87.0,23.0,5
EMP101124,Cahyo Tri Maulida,585533.0,77,PT Aurora Beauty Indonesia,Plant,Brand Executive,R&D,Product Dev,Technology,III,S2,Statistics,80.0,35.0,CD,conscientious-dominant,ESFP,109.51351351351352,29.0,9
EMP101125,Nabila Halim,783923.0,18,PT Lumo Cosmetics Asia,Store,Supply Planner,R&D,Operations,HR & Corp Affairs,V,S1,Statistics,38.0,60.0,IS,influencer-steadiness,ESTJ,115.0,27.0,10
EMP101126,Ayunda Jatmiko Zulfikar,345007.0,61,PT VASKA Wellness,HQ,Finance Officer,IT,Digital Marketing,Technology,IV,S1,Psychology,63.0,43.0,ID,influencer-dominant,ISTP,80.0,28.0,5
EMP101127,Valdo Hasibuan,852759.0,48,PT Mandala Distribution Center,Store,Brand Executive,IT,Talent Management,Commercial,V,S2,Design,78.0,84.0,DI,dominant-influencer,ESTJ,94.0,35.0,10
EMP101128,Kartika Setiawan,188469.0,78,PT Mandala Distribution Center,Plant,Sales Supervisor,Finance,Digital Marketing,Commercial,V,S1,Statistics,61.0,49.0,DC,dominant-conscientious,ISFP,82.0,40.0,5
EMP101129,Rendra Purnama,714217.0,72,PT Aurora Beauty Indonesia,HQ,HRBP,IT,Talent Management,Commercial,IV,S1,Business,99.0,79.0,IC,influencer-conscientious,INFJ,101.0,27.0,7
EMP101130,Rifqi Kusuma,406965.0,24,PT VASKA Wellness,Distribution,Brand Executive,R&D,Sales,Technology,V,SMA,Psychology,49.0,40.0,DS,dominant-steadiness,ENTJ,104.0,36.0,5
EMP101131,Lestari Candra Nugroho,617499.0,42,PT VASKA Wellness,Distribution,Finance Officer,IT,Operations,Technology,IV,S1,Business,67.0,84.0,CS,conscientious-steadiness,ISFJ,108.0,34.0,9
EMP101132,Umar Pradana,787781.0,39,PT Mandala Distribution Center,Distribution,Finance Officer,IT,Talent Management,HR & Corp Affairs,V,D3,Economics,77.0,70.0,CI,conscientious-influencer,ESTJ,112.0,32.0,4
EMP101133,Rendra Subekti,726724.0,62,PT Mandala Distribution Center,HQ,Sales Supervisor,HR,Digital Marketing,Technology,III,S1,Business,90.0,50.0,CI,conscientious-influencer,INTJ,108.0,33.0,5
EMP101134,Kurnia Dharma Putra,373876.0,96,PT VASKA Wellness,Plant,Supply Planner,IT,Product Dev,Commercial,III,SMA,Economics,22.0,80.0,DI,dominant-influencer,INFP,109.0,31.0,3
EMP101135,Adit Rohman,237031.0,28,PT Mandala Distribution Center,HQ,Data Analyst,Operations,Talent Management,Technology,V,S2,Business,25.0,40.0,DS,dominant-steadiness,Unknown,116.0,37.0,3
EMP101136,Arif Saputra Halim,482588.0,55,PT Mandala Distribution Center,Distribution,Brand Executive,R&D,Sales,Commercial,III,S2,Design,30.0,57.0,DC,dominant-conscientious,ISTJ,116.0,33.0,1
EMP101137,Nabila Putra,798738.0,25,PT Lumo Cosmetics Asia,Distribution,Data Analyst,Marketing,Operations,Technology,V,SMA,Business,70.0,75.0,DS,dominant-steadiness,ESTJ,109.51351351351352,27.464839094159714,7
EMP101138,Rizka Kusuma,232522.0,39,PT Mandala Distribution Center,Distribution,Supply Planner,IT,Digital Marketing,Technology,V,D3,Engineering,25.0,57.0,IS,influencer-steadiness,ISFP,137.0,25.0,3
EMP101139,Rendra Gunawan,158180.0,65,PT Aurora Beauty Indonesia,HQ,Sales Supervisor,Marketing,Product Dev,Commercial,V,SMA,Economics,44.0,28.0,CI,conscientious-influencer,ENFJ,109.51351351351352,27.464839094159714,7
EMP101140,Wahyu Nabila Purnama,814462.0,61,PT Lumo Cosmetics Asia,HQ,Data Analyst,Finance,Talent Management,Commercial,IV,S1,Statistics,53.0,56.0,SI,steadiness-influencer,ENFJ,128.0,16.0,8
EMP101141,Dwi Hartanto,381939.0,95,PT Aurora Beauty Indonesia,Plant,Finance Officer,Finance,Digital Marketing,Technology,III,S2,Economics,66.0,43.0,ID,influencer-dominant,ISFJ,109.51351351351352,26.0,7
EMP101142,Rani Kusuma Putra,163215.0,76,PT Mandala Distribution Center,Distribution,Brand Executive,R&D,Product Dev,Technology,V,S1,Business,36.0,57.0,SI,steadiness-influencer,ENFP,113.0,22.0,1
EMP101143,Ayunda Purnama,415143.0,65,PT Lumo Cosmetics Asia,HQ,Sales Supervisor,Finance,Operations,Technology,V,D3,Design,42.0,81.0,DC,dominant-conscientious,ESTP,127.0,38.0,3
EMP101144,Rifqi Maulida,852503.0,37,PT Lumo Cosmetics Asia,HQ,Brand Executive,HR,Talent Management,Technology,IV,S2,Statistics,94.0,64.0,SD,steadiness-dominant,ENFJ,93.0,31.0,4
EMP101145,Yoga Adi Halim,998773.0,46,PT Lumo Cosmetics Asia,Store,Brand Executive,Operations,Operations,Commercial,V,S2,Psychology,99.0,40.0,DC,dominant-conscientious,ISFP,90.0,35.0,8
EMP101146,Ayu Suharto,900824.0,37,PT Mandala Distribution Center,Distribution,Brand Executive,Marketing,Product Dev,Commercial,III,SMA,Statistics,48.0,46.0,IC,influencer-conscientious,ISTP,109.51351351351352,27.464839094159714,9
EMP101147,Anisa Kusuma,996039.0,70,PT VASKA Wellness,Distribution,HRBP,R&D,Operations,Technology,III,S1,Statistics,28.0,20.0,CD,conscientious-dominant,ISTP,111.0,35.0,8
EMP101148,Ahmad Hartanto,139833.0,81,PT Aurora Beauty Indonesia,HQ,Sales Supervisor,IT,Sales,HR & Corp Affairs,IV,S2,Economics,20.0,49.0,DS,dominant-steadiness,Unknown,137.0,34.0,2
EMP101149,Utami Zulfikar Siregar,750675.0,46,PT VASKA Wellness,Store,Brand Executive,Finance,Talent Management,HR & Corp Affairs,V,S1,Economics,90.0,93.0,SC,steadiness-conscientious,INTJ,83.0,20.0,9
EMP101150,Wahyu Pramudita Indrawan,311789.0,56,PT VASKA Wellness,Distribution,Finance Officer,R&D,Sales,HR & Corp Affairs,V,S2,Economics,76.0,53.0,CI,conscientious-influencer,ENTP,118.0,39.0,1
EMP101151,Dwi Adi Wijaya,220434.0,28,PT Lumo Cosmetics Asia,Distribution,HRBP,HR,Talent Management,Commercial,III,D3,Business,49.0,94.0,CI,conscientious-influencer,ISTP,86.0,22.0,9
EMP101152,Dewi Nabila Hasibuan,615852.0,74,PT Aurora Beauty Indonesia,Distribution,Brand Executive,Marketing,Product Dev,Commercial,IV,D3,Business,29.0,21.0,SI,steadiness-influencer,ENFP,109.51351351351352,27.464839094159714,8
EMP101153,Ayunda Siregar,555882.0,112,PT Aurora Beauty Indonesia,HQ,Data Analyst,HR,Digital Marketing,HR & Corp Affairs,III,SMA,Psychology,40.0,32.0,CD,conscientious-dominant,INTJ,91.0,34.0,5
EMP101154,Gita Aji Simanjuntak,375738.0,78,PT Lumo Cosmetics Asia,HQ,Supply Planner,R&D,Operations,HR & Corp Affairs,III,SMA,Business,49.0,75.0,SC,steadiness-conscientious,ISFP,116.0,41.0,2
EMP101155,Rizki Baskara Permadi,292332.0,128,PT Mandala Distribution Center,Plant,Data Analyst,Marketing,Operations,HR & Corp Affairs,III,S1,Statistics,56.0,22.0,CD,conscientious-dominant,ESFP,109.51351351351352,27.464839094159714,1
EMP101156,Adi Halim,465053.0,55,PT VASKA Wellness,Plant,HRBP,Finance,Product Dev,Technology,III,S2,Business,100.0,63.0,IC,influencer-conscientious,ESTJ,109.51351351351352,25.0,3
EMP101157,Galih Iqbal Pradana,191007.0,61,PT Mandala Distribution Center,Distribution,Brand Executive,HR,Product Dev,HR & Corp Affairs,IV,D3,Economics,48.0,69.0,SC,steadiness-conscientious,ENTJ,108.0,32.0,1
EMP101158,Putri Saputra Sinaga,217650.0,56,PT VASKA Wellness,Store,Data Analyst,IT,Sales,HR & Corp Affairs,III,SMA,Economics,34.0,50.0,DS,dominant-steadiness,ENTP,127.0,30.0,8
EMP101159,Vania Maulana,265389.0,111,PT Aurora Beauty Indonesia,Distribution,Finance Officer,Finance,Sales,Commercial,V,S2,Business,92.0,66.0,SC,steadiness-conscientious,INTP,111.0,25.0,5
EMP101160,Oka Lestari Wijaya,825453.0,52,PT Lumo Cosmetics Asia,Store,Finance Officer,Marketing,Digital Marketing,HR & Corp Affairs,III,SMA,Design,78.0,31.0,CI,conscientious-influencer,ENTP,109.51351351351352,27.464839094159714,2
EMP101161,Fajar Ramadhan,776343.0,1,PT VASKA Wellness,HQ,Finance Officer,HR,Operations,Technology,III,S2,Statistics,26.0,28.0,DC,dominant-conscientious,Unknown,87.0,30.0,10
EMP101162,Hadi Lestari,362076.0,61,PT Aurora Beauty Indonesia,Plant,Finance Officer,R&D,Digital Marketing,Technology,IV,S1,Engineering,39.0,59.0,DS,dominant-steadiness,ESFP,86.0,21.0,5
EMP101163,Maya Suharto,589918.0,32,PT Aurora Beauty Indonesia,HQ,Finance Officer,HR,Digital Marketing,Commercial,V,S1,Economics,26.0,38.0,SC,steadiness-conscientious,ESFJ,99.0,31.0,8
EMP101164,Nabila Subekti,612413.0,89,PT VASKA Wellness,Store,Data Analyst,Operations,Product Dev,Commercial,V,S1,Statistics,34.0,68.0,CD,conscientious-dominant,ESTP,104.0,13.0,7
EMP101165,Kartika Iqbal Gunawan,660208.0,21,PT Mandala Distribution Center,Store,Finance Officer,IT,Product Dev,Technology,III,S2,Economics,37.0,82.0,SC,steadiness-conscientious,ENTJ,83.0,29.0,3
EMP101166,Utami Qolbi Halim,342257.0,71,PT Mandala Distribution Center,Plant,Finance Officer,Finance,Talent Management,Technology,III,SMA,Psychology,47.0,60.0,SC,steadiness-conscientious,ESFJ,106.0,33.0,9
EMP101167,Rama Utami,659007.0,44,PT Mandala Distribution Center,HQ,Finance Officer,R&D,Sales,HR & Corp Affairs,IV,S2,Design,27.0,48.0,IS,influencer-steadiness,ENTP,86.0,30.0,2
EMP101168,Oka Permadi,161330.0,24,PT Lumo Cosmetics Asia,Distribution,HRBP,HR,Product Dev,Technology,IV,S2,Psychology,26.0,92.0,CD,conscientious-dominant,ENFJ,134.0,29.0,8
EMP101169,Anisa Wijaya Maulana,320601.0,73,PT VASKA Wellness,HQ,Brand Executive,Finance,Talent Management,HR & Corp Affairs,III,S1,Engineering,78.0,41.0,SD,steadiness-dominant,ISFJ,89.0,31.0,8
EMP101170,Dewi Jatmiko Indrawan,928249.0,19,PT VASKA Wellness,Store,Data Analyst,HR,Product Dev,Commercial,III,S2,Psychology,58.0,67.0,SC,steadiness-conscientious,ENFJ,127.0,31.0,7
EMP101171,Maya Baskara Suharto,904432.0,74,PT Lumo Cosmetics Asia,HQ,HRBP,Operations,Sales,Technology,V,S1,Economics,84.0,84.0,SC,steadiness-conscientious,ENFP,109.51351351351352,30.0,5
EMP101172,Arif Purnama,991633.0,81,PT VASKA Wellness,Plant,Data Analyst,Marketing,Product Dev,Technology,III,SMA,Engineering,20.0,39.0,ID,influencer-dominant,ESFP,109.51351351351352,27.464839094159714,7
EMP101173,Rizki Dharma Rahmawati,892411.0,58,PT Lumo Cosmetics Asia,HQ,Data Analyst,HR,Sales,Technology,IV,S1,Economics,91.0,82.0,DS,dominant-steadiness,INFJ,81.0,20.0,10
EMP101174,Yoga Saputra Mahendra,645748.0,53,PT VASKA Wellness,HQ,Sales Supervisor,Marketing,Product Dev,HR & Corp Affairs,IV,S2,Business,45.0,50.0,IS,influencer-steadiness,ENFP,109.51351351351352,27.464839094159714,7
EMP101175,Anisa Yulianto,451140.0,56,PT VASKA Wellness,Store,Sales Supervisor,Finance,Talent Management,Commercial,IV,S2,Statistics,36.0,83.0,CS,conscientious-steadiness,INFJ,80.0,40.0,8
EMP101176,Dimas Tri Pratama,360330.0,75,PT Lumo Cosmetics Asia,Distribution,HRBP,Finance,Product Dev,HR & Corp Affairs,III,D3,Engineering,25.0,96.0,DS,dominant-steadiness,INFP,117.0,25.0,8
EMP101177,Mahendra Siregar,580158.0,82,PT VASKA Wellness,Distribution,Brand Executive,Marketing,Sales,Technology,IV,SMA,Business,23.0,40.0,SI,steadiness-influencer,INFJ,109.51351351351352,27.464839094159714,10
EMP101178,Galih Rahmawati,911718.0,106,PT Mandala Distribution Center,Plant,Brand Executive,Operations,Product Dev,Technology,IV,S2,Statistics,73.0,54.0,SC,steadiness-conscientious,INFJ,84.0,15.0,5
EMP101179,Rani Jatmiko Indrawan,638523.0,76,PT Aurora Beauty Indonesia,Plant,Supply Planner,Operations,Sales,HR & Corp Affairs,V,D3,Statistics,82.0,25.0,ID,influencer-dominant,ISTJ,117.0,30.0,7
EMP101180,Hana Suharto,368968.0,29,PT Mandala Distribution Center,HQ,Supply Planner,Marketing,Sales,Technology,III,SMA,Psychology,85.0,57.0,IC,influencer-conscientious,ISFP,109.51351351351352,27.464839094159714,2
EMP101181,Putri Ananda,206791.0,34,PT VASKA Wellness,Distribution,Finance Officer,Finance,Talent Management,HR & Corp Affairs,V,D3,Design,43.0,76.0,SD,steadiness-dominant,INTP,104.0,20.0,8
EMP101182,Valdo Zulfikar Santoso,714731.0,11,PT Aurora Beauty Indonesia,Plant,Brand Executive,R&D,Operations,Commercial,IV,S2,Economics,55.0,35.0,CI,conscientious-influencer,ESFP,115.0,29.0,2
EMP101183,Gita Adi Wibowo,628069.0,86,PT Lumo Cosmetics Asia,Distribution,Finance Officer,HR,Talent Management,HR & Corp Affairs,IV,S1,Statistics,38.0,91.0,SI,steadiness-influencer,ENTP,118.0,36.0,10
EMP101184,Mahendra Dharma Yulianto,141920.0,62,PT Lumo Cosmetics Asia,Store,Data Analyst,HR,Sales,HR & Corp Affairs,IV,S2,Economics,52.0,31.0,DI,dominant-influencer,ISTP,122.0,37.0,10
EMP101185,Wahyu Utami,699212.0,23,PT Mandala Distribution Center,Plant,Finance Officer,Finance,Digital Marketing,Commercial,III,S2,Business,22.0,35.0,CI,conscientious-influencer,ISFJ,115.0,31.0,8
EMP101186,Citra Halim Wijaya,233129.0,21,PT VASKA Wellness,Distribution,Brand Executive,HR,Sales,HR & Corp Affairs,IV,S2,Statistics,100.0,85.0,DS,dominant-steadiness,ESFJ,110.0,20.0,9
EMP101187,Prasetyo Ananda,473323.0,45,PT VASKA Wellness,Distribution,Data Analyst,Finance,Sales,HR & Corp Affairs,V,S2,Psychology,74.0,67.0,SC,steadiness-conscientious,ISTP,110.0,33.0,2
EMP101188,Julia Utami,707058.0,54,PT Lumo Cosmetics Asia,Distribution,HRBP,Marketing,Digital Marketing,Commercial,III,S1,Economics,23.0,67.0,CI,conscientious-influencer,INFP,109.51351351351352,27.464839094159714,3
EMP101189,Prasetyo Pradana,931299.0,46,PT Mandala Distribution Center,Store,Supply Planner,Finance,Digital Marketing,HR & Corp Affairs,IV,D3,Psychology,78.0,31.0,ID,influencer-dominant,ESFP,134.0,31.0,8
EMP101190,Kurnia Dharma Kurniawan,378022.0,9,PT Aurora Beauty Indonesia,HQ,Data Analyst,HR,Product Dev,HR & Corp Affairs,IV,S2,Psychology,67.0,87.0,SD,steadiness-dominant,ENFJ,87.0,35.0,2
EMP101191,Wulan Nugroho,371567.0,21,PT Lumo Cosmetics Asia,Plant,HRBP,HR,Operations,HR & Corp Affairs,V,S2,Statistics,30.0,30.0,CI,conscientious-influencer,ISTJ,140.0,25.0,10
EMP101192,Galih Aji Permadi,266196.0,46,PT VASKA Wellness,Distribution,Sales Supervisor,IT,Sales,Technology,IV,D3,Design,35.0,21.0,DS,dominant-steadiness,ENFP,114.0,26.0,10
EMP101193,Dwi Utama Handayani,464141.0,55,PT Aurora Beauty Indonesia,Distribution,Finance Officer,Operations,Digital Marketing,Commercial,V,D3,Design,59.0,86.0,DS,dominant-steadiness,ENTJ,103.0,31.0,6
EMP101194,Prasetyo Candra Subekti,465002.0,37,PT Mandala Distribution Center,Plant,HRBP,HR,Operations,HR & Corp Affairs,V,D3,Statistics,28.0,77.0,SD,steadiness-dominant,Unknown,105.0,30.0,1
EMP101195,Hana Aji Setiawan,299626.0,10,PT VASKA Wellness,Plant,Finance Officer,Marketing,Sales,HR & Corp Affairs,V,SMA,Statistics,67.0,74.0,CI,conscientious-influencer,ENFP,109.51351351351352,27.464839094159714,7
EMP101196,Satya Firmansyah,985085.0,0,PT VASKA Wellness,Store,Finance Officer,HR,Operations,Technology,V,S1,Economics,44.0,89.0,SI,steadiness-influencer,Unknown,90.0,37.0,3
EMP101197,Cahyo Pamungkas,178707.0,55,PT Mandala Distribution Center,HQ,Data Analyst,Operations,Sales,Technology,IV,D3,Business,67.0,60.0,IS,influencer-steadiness,INFJ,89.0,25.0,1
EMP101198,Nadia Pratomo,303735.0,39,PT Aurora Beauty Indonesia,Distribution,Supply Planner,HR,Sales,HR & Corp Affairs,III,S1,Psychology,53.0,55.0,DI,dominant-influencer,ENTP,82.0,30.0,8
EMP101199,Umar Rachman Hidayat,997320.0,26,PT Lumo Cosmetics Asia,Plant,Brand Executive,R&D,Operations,Commercial,III,S2,Psychology,73.0,82.0,DI,dominant-influencer,ENFP,109.0,30.0,8
EMP101200,Anisa Ridwan,810873.0,68,PT VASKA Wellness,HQ,Finance Officer,HR,Digital Marketing,Technology,V,SMA,Psychology,59.0,51.0,SC,steadiness-conscientious,ISFP,119.0,35.0,3
EMP101201,Valdo Sinaga,426674.0,43,PT Lumo Cosmetics Asia,HQ,Finance Officer,Operations,Product Dev,Commercial,III,S1,Engineering,56.0,95.0,CI,conscientious-influencer,ENFJ,120.0,32.0,5
EMP101202,Valdo Utami,940810.0,15,PT Mandala Distribution Center,HQ,Finance Officer,Marketing,Sales,Commercial,III,D3,Design,75.0,55.0,DC,dominant-conscientious,ESFJ,109.51351351351352,27.464839094159714,7
EMP101203,Dwi Lestari,829065.0,84,PT Mandala Distribution Center,HQ,Sales Supervisor,IT,Talent Management,HR & Corp Affairs,V,D3,Economics,39.0,22.0,CD,conscientious-dominant,INTP,88.0,30.0,9
EMP101204,Kartika Nugroho,540300.0,96,PT VASKA Wellness,Distribution,Finance Officer,Marketing,Sales,HR & Corp Affairs,IV,S1,Psychology,98.0,52.0,DC,dominant-conscientious,ENFJ,109.51351351351352,27.464839094159714,1
EMP101205,Nurlita Qolbi Tamba,590638.0,27,PT Mandala Distribution Center,HQ,Finance Officer,Marketing,Digital Marketing,HR & Corp Affairs,IV,S1,Business,99.0,24.0,SD,steadiness-dominant,ENTJ,109.51351351351352,27.464839094159714,7
EMP101206,Utami Siregar,945451.0,58,PT Lumo Cosmetics Asia,Distribution,Data Analyst,Marketing,Sales,Commercial,IV,S1,Business,54.0,70.0,DI,dominant-influencer,ENFJ,109.51351351351352,27.464839094159714,10
